Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,Date_only,fin_pos,fin_neg,fin_neu,tweet_count
2022-09-29,282.760009765625,283.6499938964844,265.7799987792969,268.2099914550781,268.2099914550781,77620600,TSLA,2022-09-29,81.14029834933946,18.95433505671819,11.905366927244607,112.0
2021-09-30,112.43000030517578,113.3499984741211,111.6500015258789,111.6500015258789,109.45753479003906,6433400,TSM,2021-09-30,26.394968005811023,12.331613578729247,3.273418513115237,42.0
2021-10-01,112.0,112.3000030517578,110.3000030517578,111.55999755859376,109.36929321289062,5315200,TSM,2021-10-01,41.01327197408314,9.774077465499659,0.21265061382461425,51.0
2021-10-04,111.0,111.43000030517578,108.5199966430664,109.0199966430664,106.8791732788086,8514500,TSM,2021-10-04,31.91192380267239,2.9180039208594195,2.1700725045077434,37.0
2021-10-05,109.8000030517578,110.3499984741211,109.22000122070312,109.26000213623048,107.11446380615234,8039600,TSM,2021-10-05,18.046439232770354,1.8797375008077921,0.07382340953984112,20.0
2021-10-06,108.44000244140624,109.5199966430664,107.58000183105467,109.33999633789062,107.19288635253906,7553600,TSM,2021-10-06,34.16891861740123,5.5206841395985435,0.3103974651737502,40.0
2021-10-07,111.0,111.70999908447266,110.48999786376952,110.83000183105467,108.65364074707033,7821900,TSM,2021-10-07,21.00936975881632,2.9314872995835586,1.0591434164969087,25.0
2021-10-08,110.9800033569336,111.06999969482422,109.51000213623048,110.04000091552734,107.879150390625,5143400,TSM,2021-10-08,22.716633310586076,4.2616793991602435,1.0216874554845106,28.0
2021-10-11,110.08000183105467,111.70999908447266,109.9000015258789,110.26000213623048,108.09483337402344,5318500,TSM,2021-10-11,8.594282697886229,2.3797186839522055,0.025998710353178467,11.0
2021-10-12,110.47000122070312,111.02999877929688,108.55999755859376,109.1999969482422,107.05563354492188,9294600,TSM,2021-10-12,29.235202990587993,10.486555355806331,0.27824149881536187,40.0
2021-10-13,109.31999969482422,110.0500030517578,108.9499969482422,109.9800033569336,107.82032012939452,7845100,TSM,2021-10-13,30.297085475617052,5.433650505720074,3.269263776715796,39.0
2021-10-14,114.13999938964844,114.73999786376952,111.16000366210938,112.55999755859376,110.3496551513672,16930500,TSM,2021-10-14,18.92789276363328,1.1787405523740695,4.893366811538158,25.0
2021-10-15,114.77999877929688,114.9499969482422,112.95999908447266,114.86000061035156,112.6044921875,11558800,TSM,2021-10-15,19.134577600956796,5.047019418401419,1.818403034155867,26.0
2021-10-18,113.41999816894533,115.3499984741211,113.41999816894533,115.33999633789062,113.07506561279295,6773800,TSM,2021-10-18,18.46186318116088,2.610184950839013,1.9279518803271003,23.0
2021-10-19,115.8000030517578,116.9800033569336,115.62999725341795,116.95999908447266,114.66325378417967,5406100,TSM,2021-10-19,22.292767448684373,5.287182572623351,1.420049977254969,29.0
2021-10-20,116.87999725341795,117.02999877929688,115.5500030517578,115.58999633789062,113.32015228271484,8205800,TSM,2021-10-20,40.95557211842199,12.407057535997303,1.637370207354692,55.0
2021-10-21,115.01000213623048,116.3499984741211,114.61000061035156,116.29000091552734,114.00640869140624,4640300,TSM,2021-10-21,17.263177693455646,5.236087728446137,3.5007347736530754,26.0
2021-10-22,116.23999786376952,117.1500015258789,114.2300033569336,114.2300033569336,111.9868621826172,6283000,TSM,2021-10-22,18.953743623335992,5.085941643423183,1.9603147913461836,26.0
2021-10-25,114.4000015258789,114.5500030517578,113.11000061035156,113.63999938964844,111.408447265625,6667700,TSM,2021-10-25,25.622680129212313,6.003938363771624,0.37338182271042086,32.0
2021-10-26,114.94000244140624,115.3000030517578,113.72000122070312,114.18000030517578,111.9378433227539,4852300,TSM,2021-10-26,15.26324075631274,1.0902577070446569,0.6465016724706985,17.0
2021-10-27,114.02999877929688,115.05999755859376,113.70999908447266,113.75,111.51628875732422,5394500,TSM,2021-10-27,34.61850852628413,3.217704580983167,1.1637869952824076,39.0
2021-10-28,113.66000366210938,116.0199966430664,113.54000091552734,116.01000213623048,113.7319107055664,5714300,TSM,2021-10-28,52.52164484810069,14.72823335426125,1.7501216280227396,69.0
2021-10-29,114.06999969482422,114.19000244140624,113.22000122070312,113.6999969482422,111.46726989746094,7118900,TSM,2021-10-29,25.65917526519479,2.2653669536089183,1.075457686234472,29.0
2021-11-01,113.58000183105467,114.33999633789062,113.3499984741211,114.12000274658205,111.8790283203125,4955700,TSM,2021-11-01,64.94353387703154,5.490843830350684,2.5656217274263895,73.0
2021-11-02,113.58999633789062,114.8000030517578,113.54000091552734,114.11000061035156,111.86922454833984,4479700,TSM,2021-11-02,33.88112440532214,10.794125491005815,2.3247499169639703,47.0
2021-11-03,113.44000244140624,114.0999984741211,112.7300033569336,114.01000213623048,111.77117919921876,6073000,TSM,2021-11-03,28.097142776909095,1.3999242459786245,0.5029332480694961,30.0
2021-11-04,113.37000274658205,117.8499984741211,112.41000366210938,117.79000091552734,115.47695922851562,14682800,TSM,2021-11-04,24.941692133253582,3.7364190449610817,1.3218883994945827,30.0
2021-11-05,118.16999816894533,119.52999877929688,116.25,117.8000030517578,115.4867706298828,8668100,TSM,2021-11-05,43.60095105821529,4.247144291173328,3.1519051297101157,51.0
2021-11-08,118.38999938964844,122.25,117.0500030517578,120.91000366210938,118.5356903076172,15776300,TSM,2021-11-08,17.076292467945677,1.0188912919972921,0.9048162487965783,19.0
2021-11-09,121.25,123.2699966430664,120.16999816894533,121.77999877929688,119.38860321044922,10874100,TSM,2021-11-09,14.871050696265888,2.0884562286257733,0.040493312603862464,17.0
2021-11-10,119.5999984741211,120.8000030517578,117.68000030517578,118.1999969482422,115.87890625,9046100,TSM,2021-11-10,51.4558097892546,13.33004602004155,4.214144012273358,69.0
2021-11-11,119.26000213623048,120.47000122070312,117.8000030517578,118.19000244140624,115.86910247802734,6994000,TSM,2021-11-11,31.83312739630128,4.949625226300476,4.217246993458986,41.0
2021-11-12,118.38999938964844,118.81999969482422,117.2699966430664,118.69000244140624,116.35929107666016,6947200,TSM,2021-11-12,24.56980495963316,1.1707400915012798,1.2594548834880586,27.0
2021-11-15,119.31999969482422,119.63999938964844,117.51000213623048,118.12000274658205,115.80048370361328,5157000,TSM,2021-11-15,33.21572249374482,5.40879955817951,1.3754769811230005,40.0
2021-11-16,117.69000244140624,118.37999725341795,117.16000366210938,118.08000183105467,115.76126098632812,5555100,TSM,2021-11-16,28.22045141624858,5.826149691273713,2.953398847527083,37.0
2021-11-17,118.0,119.5500030517578,117.51000213623048,119.05999755859376,116.72201538085938,6391400,TSM,2021-11-17,41.777194889136524,12.644301116374116,1.5785044082987412,56.0
2021-11-18,119.97000122070312,123.55999755859376,119.8000030517578,123.38999938964844,120.96698760986328,13229700,TSM,2021-11-18,31.94473215839662,2.005015690991762,2.050251686620733,36.0
2021-11-19,122.02999877929688,124.8000030517578,122.0199966430664,124.26000213623048,121.81990814208984,9071800,TSM,2021-11-19,39.95981452517526,3.3259730485944132,0.7142121451886325,44.0
2021-11-22,123.5,128.08999633789062,123.20999908447266,124.75,122.30028533935548,16076100,TSM,2021-11-22,57.26415574865493,13.678797431690121,3.0570469059951932,74.0
2021-11-23,122.72000122070312,123.1999969482422,119.5199966430664,121.36000061035156,118.9768524169922,10984000,TSM,2021-11-23,34.53186106677518,2.062306822823224,1.4058322302434192,38.0
2021-11-24,120.0,120.87000274658205,118.4000015258789,120.70999908447266,118.3396224975586,6992600,TSM,2021-11-24,27.61276829207418,7.880070942241375,1.5071602957249866,37.0
2021-11-26,117.5,119.04000091552734,116.5199966430664,117.08999633789062,114.79070281982422,6766900,TSM,2021-11-26,12.573155036661774,1.4097006599633062,0.017143910438790044,14.0
2021-11-29,118.36000061035156,119.87999725341795,117.9000015258789,119.27999877929688,116.9376983642578,7634000,TSM,2021-11-29,8.25177070312202,2.6430246581489882,0.10520439996616915,11.0
2021-11-30,118.0999984741211,120.16999816894533,115.76000213623048,117.1500015258789,114.84952545166016,10561800,TSM,2021-11-30,17.984452784294263,5.81843923747207,0.19710786489235943,24.0
2021-12-01,119.22000122070312,123.51000213623048,119.22000122070312,120.62999725341795,118.2611846923828,12924400,TSM,2021-12-01,34.76837775506101,7.378294706105564,0.853327127142613,43.0
2021-12-02,120.3499984741211,123.4000015258789,120.0199966430664,121.6999969482422,119.3101806640625,8425500,TSM,2021-12-02,24.7613687634046,7.098701829055955,0.13992965124104728,32.0
2021-12-03,121.0,121.8499984741211,117.9800033569336,119.33000183105467,116.9867172241211,7809000,TSM,2021-12-03,11.232457783273802,2.723822974734958,0.04371908191978946,14.0
2021-12-06,118.88999938964844,119.5,116.58000183105467,119.13999938964844,116.80044555664062,5681200,TSM,2021-12-06,28.955975967863196,2.6218525166118525,1.4221711622828792,33.0
2021-12-07,120.54000091552734,122.58000183105467,120.26000213623048,122.31999969482422,119.91799926757812,7459200,TSM,2021-12-07,21.088461964232465,6.474019274240277,0.43751865340307816,28.0
2021-12-08,121.62999725341795,122.22000122070312,120.11000061035156,121.8000030517578,119.40821838378906,5795700,TSM,2021-12-08,26.07593640226503,2.79692301832182,0.1271404768119524,29.0
2021-12-09,121.18000030517578,122.08999633789062,119.48999786376952,119.5,117.15338134765624,6103900,TSM,2021-12-09,42.377973191531225,9.533784038547978,1.0882431909280008,53.0
2021-12-10,120.0,120.79000091552734,118.23999786376952,119.12999725341795,116.79064178466795,5973900,TSM,2021-12-10,11.381587861184585,3.6043483779524763,0.014063991457847536,15.0
2021-12-13,118.86000061035156,119.02999877929688,116.38999938964844,116.41999816894533,114.13385009765624,5854300,TSM,2021-12-13,33.841061842572344,7.096566125652913,2.062371946565662,43.0
2021-12-14,115.44000244140624,116.9800033569336,115.25,116.29000091552734,114.00640869140624,6267300,TSM,2021-12-14,32.596546643693685,2.266623847077298,2.136829407809219,37.0
2021-12-15,116.79000091552734,120.51000213623048,116.4800033569336,120.4000015258789,118.03570556640624,6700700,TSM,2021-12-15,12.354188957418955,2.038451401279872,0.6073595314662441,15.0
2021-12-16,120.33999633789062,120.75,116.13999938964844,116.56999969482422,114.75364685058594,9116100,TSM,2021-12-16,10.424891620874405,0.5097934320640434,0.06531499534935392,11.0
2021-12-17,116.29000091552734,117.48999786376952,115.93000030517578,116.31999969482422,114.50755310058594,11725600,TSM,2021-12-17,8.78293646684051,6.117941543079496,1.0991221979343777,16.0
2021-12-20,115.91999816894533,116.62000274658205,113.91000366210938,114.94000244140624,113.1490478515625,6980800,TSM,2021-12-20,12.330572132021189,1.6459826335363914,1.02344513136768,15.0
2021-12-21,116.06999969482422,117.5,115.08000183105467,117.44000244140624,115.61009979248048,6122900,TSM,2021-12-21,21.318706700578332,2.628108775903371,0.05318433511803278,24.0
2021-12-22,116.91999816894533,121.44000244140624,116.83000183105467,121.3000030517578,119.4099578857422,9300100,TSM,2021-12-22,32.41788300309226,3.5235044885935594,1.0586122890992726,37.0
2021-12-23,120.95999908447266,121.79000091552734,119.83999633789062,120.68000030517578,118.79961395263672,6512500,TSM,2021-12-23,10.87311790138483,1.0443046835233645,0.0825774111501687,12.0
2021-12-27,121.22000122070312,123.26000213623048,121.1999969482422,122.6999969482422,120.78813934326172,6309900,TSM,2021-12-27,23.259249915006134,16.096139199689645,2.644611049442502,42.0
2021-12-28,123.37999725341795,123.66000366210938,121.87000274658205,122.05999755859376,120.15811157226562,6321000,TSM,2021-12-28,32.19349410348639,4.894862664810333,1.9116431660326043,39.0
2021-12-29,121.8000030517578,123.1500015258789,120.97000122070312,121.41000366210938,119.51824188232422,5847700,TSM,2021-12-29,15.116472997459724,1.0334213808600268,1.8501056941162801,18.0
2021-12-30,121.0,121.5500030517578,120.19000244140624,120.41999816894533,118.5436553955078,4187800,TSM,2021-12-30,18.762662225863096,3.388332650293478,0.8490053755639337,23.0
2021-12-31,121.3499984741211,121.75,120.22000122070312,120.30999755859376,118.43537902832033,3888200,TSM,2021-12-31,15.151585444557355,6.8244017970557,0.024012811153397706,22.0
2022-01-03,124.12999725341795,129.58999633789062,124.0,128.8000030517578,126.79309844970705,18592000,TSM,2022-01-03,18.39923237896089,3.6900037077185495,0.9107639422973861,23.0
2022-01-04,130.8699951171875,135.5,130.3000030517578,133.39999389648438,131.3214111328125,25554900,TSM,2022-01-04,14.820796310901642,0.07668992980381972,0.10251350669452108,15.0
2022-01-05,130.7100067138672,130.8800048828125,126.87999725341795,127.05999755859376,125.08019256591795,17891200,TSM,2022-01-05,12.378478111698257,1.0954122149304055,1.5261097527730172,15.0
2022-01-06,127.0,129.0,124.80999755859376,128.47000122070312,126.46823120117188,16249000,TSM,2022-01-06,14.978379023563662,3.00230918694772,0.019311426486368077,18.0
2022-01-07,126.5500030517578,127.13999938964844,123.30999755859376,123.5,121.57566833496094,21248100,TSM,2022-01-07,19.599515200228836,5.047430966780588,0.3530536741555039,25.0
2022-01-10,125.11000061035156,125.87000274658205,123.26000213623048,125.01000213623048,123.06214141845705,11857700,TSM,2022-01-10,7.569991754464809,1.0076256676693447,0.42238243571154044,9.0
2022-01-11,126.54000091552734,129.5500030517578,125.5,129.1699981689453,127.15731048583984,12113100,TSM,2022-01-11,15.907526849699934,0.4399612041528087,6.652512165938788,23.0
2022-01-12,130.5,132.9199981689453,130.22000122070312,132.22999572753906,130.1696319580078,16389200,TSM,2022-01-12,15.001023846196059,2.9858342355308594,0.013142195033747583,18.0
2022-01-13,140.75,145.0,138.9199981689453,139.19000244140625,137.0211944580078,52020000,TSM,2022-01-13,12.171874561114691,1.755361474133963,0.07276385434589372,14.0
2022-01-14,136.08999633789062,143.8800048828125,136.08999633789062,140.66000366210938,138.46829223632812,28255300,TSM,2022-01-14,15.999269155855472,2.801567245940305,1.1991635507737897,20.0
2022-01-18,136.75,137.17999267578125,133.2899932861328,133.8300018310547,131.74472045898438,15191400,TSM,2022-01-18,8.911259100375531,1.08172788859099,0.007013045387715522,10.0
2022-01-19,134.6199951171875,135.89999389648438,130.94000244140625,131.00999450683594,128.96864318847656,11155100,TSM,2022-01-19,8.741487728528682,1.0995849486645284,0.15892751227619328,10.0
2022-01-20,131.9199981689453,132.75,128.1999969482422,128.3300018310547,126.33041381835938,11421900,TSM,2022-01-20,33.78475175830181,7.908818207208384,1.3064303829152237,43.0
2022-01-21,127.08000183105467,127.9800033569336,124.2699966430664,124.52999877929688,122.5896224975586,15573700,TSM,2022-01-21,31.880094071966596,2.102754584520369,1.017151023064912,35.0
2022-01-24,123.7699966430664,126.06999969482422,120.12999725341795,125.95999908447266,123.9973373413086,17083400,TSM,2022-01-24,94.35840842167849,35.23529359283401,3.406297740758749,133.0
2022-01-25,125.48999786376952,125.81999969482422,121.6999969482422,122.4800033569336,120.57156372070312,11370500,TSM,2022-01-25,20.460165974856693,11.803026015060539,0.7368075416136719,33.0
2022-01-26,125.37999725341795,126.66999816894533,121.88999938964844,123.08000183105467,121.16221618652344,13592100,TSM,2022-01-26,11.928801496862434,3.027011913803676,0.04418630214627228,15.0
2022-01-27,124.0,124.13999938964844,116.02999877929688,116.37999725341795,114.5666046142578,18599800,TSM,2022-01-27,38.77928367257118,1.8553789052766518,0.3653370386309973,41.0
2022-01-28,118.70999908447266,119.5999984741211,114.19000244140624,117.61000061035156,115.77745056152344,14005900,TSM,2022-01-28,23.515948292867478,4.91802838204822,0.5660231800825617,29.0
2022-01-31,119.5199966430664,122.7699966430664,118.80999755859376,122.62999725341795,120.71922302246094,10189100,TSM,2022-01-31,36.40290472268575,16.820927351191955,2.776167452653604,56.0
2022-02-01,122.9000015258789,123.23999786376952,120.0999984741211,123.0500030517578,121.1326904296875,6956300,TSM,2022-02-01,21.64504412316731,2.8033806678184874,2.551575389256527,27.0
2022-02-02,126.2300033569336,126.47000122070312,122.5500030517578,124.1500015258789,122.21554565429688,8562900,TSM,2022-02-02,19.35515631776147,1.8727726552945683,1.7720709636608376,23.0
2022-02-03,121.4499969482422,123.87999725341795,119.25,119.83999633789062,117.97269439697266,9926800,TSM,2022-02-03,22.821819633245468,0.10029506630699814,1.077885210446766,24.0
2022-02-04,120.44000244140624,121.83000183105467,119.38999938964844,121.0199966430664,119.13430786132812,5743200,TSM,2022-02-04,11.46723848581314,0.26448815884486976,0.26827312159912253,12.0
2022-02-07,122.55999755859376,124.0999984741211,121.87999725341795,122.30999755859376,120.40420532226562,6562900,TSM,2022-02-07,28.563541968976608,3.2159479472153123,1.220510385038466,33.0
2022-02-08,122.0,123.86000061035156,121.61000061035156,123.70999908447266,121.78239440917967,7036200,TSM,2022-02-08,22.09590578046079,4.4801476136350615,2.4239470875338895,29.0
2022-02-09,124.87999725341795,125.5500030517578,122.76000213623048,125.5199966430664,123.56419372558594,10979700,TSM,2022-02-09,27.483190682644818,6.265724171464541,1.251085139158306,35.0
2022-02-10,124.8000030517578,128.66000366210938,124.36000061035156,124.70999908447266,122.76681518554688,10474900,TSM,2022-02-10,59.085083365794844,7.068761133339507,4.8461554704934695,71.0
2022-02-11,125.5,126.58000183105467,120.4499969482422,121.01000213623048,119.12447357177734,9845700,TSM,2022-02-11,22.768171805809146,6.161654744560224,0.07017323065485925,29.0
2022-02-14,119.9499969482422,121.5500030517578,118.0,119.7699966430664,117.90379333496094,8081800,TSM,2022-02-14,44.93000106880024,8.582920574518159,2.487077814856672,56.0
2022-02-15,122.0199966430664,124.61000061035156,121.45999908447266,124.5199966430664,122.57977294921876,9248700,TSM,2022-02-15,13.883813475719226,7.092897640163187,0.023288617358085073,21.0
2022-02-16,123.13999938964844,124.29000091552734,121.56999969482422,123.5999984741211,121.67410278320312,5749500,TSM,2022-02-16,76.62052192201621,19.1277323453032,4.2517458771563135,100.0
2022-02-17,122.48999786376952,122.75,119.6500015258789,119.76000213623048,117.8939437866211,7976700,TSM,2022-02-17,35.81754053509274,10.817462231524335,2.3649974622940686,49.0
2022-02-18,120.5199966430664,120.69000244140624,118.4499969482422,119.30999755859376,117.45095825195312,8389000,TSM,2022-02-18,20.773858144882944,6.410122108510848,2.816019437290021,30.0
2022-02-22,117.5,119.36000061035156,115.72000122070312,116.91000366210938,115.08836364746094,9793500,TSM,2022-02-22,75.32977081254285,5.822683035819324,3.8475469241093307,85.0
2022-02-23,118.5500030517578,119.43000030517578,115.76000213623048,115.9000015258789,114.09408569335938,8114700,TSM,2022-02-23,48.08937173232397,10.51152174647406,3.3991064756015086,62.0
2022-02-24,108.0,111.9800033569336,104.37999725341795,111.87999725341795,110.13673400878906,27539100,TSM,2022-02-24,21.97290414944291,0.8402747562502526,2.186821254723327,25.0
2022-02-25,112.29000091552734,113.0,109.36000061035156,111.2300033569336,109.49686431884766,14258900,TSM,2022-02-25,53.542782773865056,16.242885903641138,3.214331341056883,73.0
2022-02-28,109.37000274658205,109.7699966430664,105.0,107.01000213623048,105.34260559082033,26390800,TSM,2022-02-28,32.69496070649326,3.6486238320613893,2.6564154034934866,39.0
2022-03-01,110.0,111.11000061035156,107.0500030517578,108.0500030517578,106.3664093017578,20377900,TSM,2022-03-01,28.540817601488754,8.876264263881495,5.582918133466025,43.0
2022-03-02,108.4000015258789,109.97000122070312,107.86000061035156,109.61000061035156,107.902099609375,13342400,TSM,2022-03-02,11.944523562768154,1.0359564935968137,0.01951988827488549,13.0
2022-03-03,109.91000366210938,110.0,107.5999984741211,108.79000091552734,107.09487915039062,10841700,TSM,2022-03-03,27.238005910099375,7.4304808032612755,1.331513112822563,36.0
2022-03-04,107.0,108.12000274658205,103.80999755859376,105.05999755859376,103.4229965209961,22372100,TSM,2022-03-04,25.626539890285574,6.1790470407180536,1.1944128885127157,33.0
2022-03-07,103.29000091552734,104.08999633789062,99.05999755859376,99.29000091552734,97.7428970336914,29422900,TSM,2022-03-07,22.176823763730567,5.087833972751895,1.7353425044958612,29.0
2022-03-08,100.20999908447266,103.11000061035156,98.62000274658205,100.0,98.44183349609376,25650000,TSM,2022-03-08,20.404568446421763,2.7278867446312063,1.8675446044303499,25.0
2022-03-09,104.51000213623048,105.72000122070312,102.76000213623048,104.9499969482422,103.31470489501952,14348400,TSM,2022-03-09,12.33055409334338,2.076777436373902,0.5926683446864445,15.0
2022-03-10,104.19000244140624,105.52999877929688,102.5199966430664,103.95999908447266,102.3401336669922,11811000,TSM,2022-03-10,16.137349640614076,2.6170817430266187,0.24556868905713714,19.0
2022-03-11,105.36000061035156,105.36000061035156,101.3000030517578,101.41000366210938,99.82987213134766,18116400,TSM,2022-03-11,11.203915804624557,0.7644706377363661,0.031613460567427865,12.0
2022-03-14,101.5199966430664,101.86000061035156,99.06999969482422,99.3000030517578,97.75274658203124,17959400,TSM,2022-03-14,14.96466485356769,3.311305932560046,1.724029089883647,20.0
2022-03-15,98.02999877929688,102.13999938964844,97.62000274658205,102.08999633789062,100.499267578125,13415600,TSM,2022-03-15,33.145325654781686,6.292610125817646,2.5620645725491045,42.0
2022-03-16,102.98999786376952,105.79000091552734,102.80999755859376,105.69000244140624,104.54496002197266,20347100,TSM,2022-03-16,22.03612157736211,3.9267507628740645,0.03712766065660844,26.0
2022-03-17,105.75,106.52999877929688,104.75,106.48999786376952,105.33628845214844,8042000,TSM,2022-03-17,37.989262787538564,10.169474961497372,1.841262091836768,50.0
2022-03-18,105.70999908447266,107.04000091552734,104.88999938964844,106.72000122070312,105.56379699707033,10218200,TSM,2022-03-18,35.74496089015156,2.9812172358453495,0.2738219575712151,39.0
2022-03-21,106.72000122070312,107.22000122070312,105.12999725341795,106.91999816894533,105.76163482666016,10366100,TSM,2022-03-21,41.95722861001781,8.333482960151898,2.7092885351932425,53.0
2022-03-22,106.38999938964844,107.95999908447266,106.2300033569336,107.04000091552734,105.88033294677734,10401200,TSM,2022-03-22,27.646951113216346,2.316257120292363,1.0367920995340683,31.0
2022-03-23,106.5,108.19000244140624,105.3499984741211,105.3499984741211,104.2086410522461,12905300,TSM,2022-03-23,73.556589757686,14.198257954523147,2.2451522089533356,90.0
2022-03-24,106.77999877929688,107.9800033569336,105.83000183105467,107.91999816894533,106.75080108642578,10834000,TSM,2022-03-24,10.436430661803364,2.0873379430408505,1.476231662885354,14.0
2022-03-25,107.69000244140624,107.9800033569336,105.83999633789062,106.7300033569336,105.57369995117188,7432100,TSM,2022-03-25,11.660065412521362,0.31794099632834616,0.021993419424120475,12.0
2022-03-28,105.62000274658205,106.72000122070312,104.61000061035156,106.33000183105467,105.17803192138672,8151200,TSM,2022-03-28,28.057409820866745,6.0299762590215025,1.9126137225438136,36.0
2022-03-29,107.91999816894533,109.76000213623048,106.79000091552734,109.25,108.06639099121094,14076200,TSM,2022-03-29,16.890976496807184,1.0875637312321373,0.021459324511496902,18.0
2022-03-30,107.79000091552734,109.33999633789062,106.51000213623048,106.7300033569336,105.57369995117188,15456300,TSM,2022-03-30,29.780755191764374,8.135631840399924,2.083613094540132,40.0
2022-03-31,106.95999908447266,107.1500015258789,104.19000244140624,104.26000213623048,103.13045501708984,13021600,TSM,2022-03-31,24.694099613799366,9.985186503762009,0.32071351910879287,35.0
2022-04-01,105.7699966430664,105.9499969482422,102.20999908447266,102.79000091552734,101.67637634277344,12085100,TSM,2022-04-01,26.98777321817053,7.3531834345444125,1.6590432935978585,36.0
2022-04-04,104.0199966430664,105.56999969482422,103.27999877929688,104.79000091552734,103.65470886230467,9077200,TSM,2022-04-04,23.127303717459213,6.189483862820339,1.683212302142639,31.0
2022-04-05,104.4800033569336,104.5999984741211,102.11000061035156,102.5,101.38951873779295,12291000,TSM,2022-04-05,23.947995538911286,12.458675026769072,2.593329104157367,39.0
2022-04-06,100.41999816894533,102.13999938964844,99.72000122070312,101.18000030517578,100.08382415771484,14902600,TSM,2022-04-06,32.88597461412394,4.765004064784222,1.349021277172266,39.0
2022-04-07,100.41999816894533,101.2300033569336,99.6500015258789,100.5199966430664,99.43096160888672,12431000,TSM,2022-04-07,14.018406727593174,1.90273215219662,1.0788609061184502,17.0
2022-04-08,100.62000274658205,100.6999969482422,99.12000274658205,99.29000091552734,98.21429443359376,11796200,TSM,2022-04-08,8.650207959911768,4.316950168328162,2.032842041953856,15.0
2022-04-11,98.22000122070312,98.37999725341795,96.91000366210938,97.56999969482422,96.51293182373048,12480500,TSM,2022-04-11,21.694157240308982,2.8511013770301474,0.4547412407276852,25.0
2022-04-12,100.0,100.1500015258789,97.44000244140624,97.44000244140624,96.38434600830078,13291500,TSM,2022-04-12,13.854202343311044,9.017452974787147,1.128345088766821,24.0
2022-04-13,99.8000030517578,102.22000122070312,99.5,101.5,100.40035247802734,15776800,TSM,2022-04-13,22.676300977109292,6.225740025690641,1.0979591187455497,30.0
2022-04-14,104.0,104.5,98.33000183105467,98.36000061035156,97.29437255859376,17828500,TSM,2022-04-14,26.892390193236594,3.0413816375996063,1.066228225115573,31.0
2022-04-18,97.9499969482422,99.83999633789062,97.47000122070312,98.7699966430664,97.69992065429688,10277400,TSM,2022-04-18,16.884551627483233,4.14628139924551,1.9691669116265302,23.0
2022-04-19,98.44000244140624,99.4499969482422,97.70999908447266,99.4499969482422,98.37255859375,10103000,TSM,2022-04-19,17.628750036536125,2.509124412891712,0.8621255307987425,21.0
2022-04-20,100.4000015258789,101.0,98.9000015258789,99.01000213623048,97.93733215332033,8596900,TSM,2022-04-20,22.679133536294103,2.2391413643063345,0.08172479024725021,25.0
2022-04-21,99.75,100.6500015258789,97.41000366210938,97.66000366210938,96.60195922851562,13038500,TSM,2022-04-21,33.632352236338676,8.512964020584661,2.8546834167852033,45.0
2022-04-22,97.02999877929688,97.79000091552734,95.36000061035156,95.68000030517578,94.6434097290039,11650100,TSM,2022-04-22,33.32836853642661,7.407670316806957,2.263961106862916,43.0
2022-04-25,95.0500030517578,96.27999877929688,94.4499969482422,96.23999786376952,95.19733428955078,10654400,TSM,2022-04-25,17.88358902731352,1.0363570371229116,1.0800537384572522,20.0
2022-04-26,94.94000244140624,95.0199966430664,92.7699966430664,92.7699966430664,91.76493072509766,14176000,TSM,2022-04-26,35.989905946320505,5.680679874763008,1.3294141326386466,43.0
2022-04-27,91.83999633789062,92.69000244140624,90.22000122070312,90.26000213623048,89.2821273803711,15846300,TSM,2022-04-27,16.50726774466007,6.74214065116297,0.7505916862526201,24.0
2022-04-28,92.16000366210938,96.1999969482422,91.77999877929688,95.22000122070312,94.18839263916016,15176200,TSM,2022-04-28,53.154590363982564,14.063710073379426,0.7816988481306737,68.0
2022-04-29,93.18000030517578,95.58999633789062,92.7699966430664,92.93000030517578,91.92320251464844,10629300,TSM,2022-04-29,53.43852057140194,10.502374232050599,1.0591053030496909,65.0
2022-05-02,92.5,94.2699966430664,91.23999786376952,93.76000213623048,92.74420928955078,8251900,TSM,2022-05-02,71.71975391795098,16.107636675409104,2.172609318873178,90.0
2022-05-03,92.77999877929688,94.0500030517578,92.51000213623048,93.62999725341795,92.61560821533205,9511900,TSM,2022-05-03,18.85845315449188,6.051600312497342,1.0899465156143275,26.0
2022-05-04,93.91000366210938,96.06999969482422,91.91999816894533,95.98999786376952,94.9500503540039,9082500,TSM,2022-05-04,37.948719531353916,11.96332122322572,4.087958961377461,54.0
2022-05-05,94.04000091552734,94.37999725341795,91.22000122070312,92.1500015258789,91.15164947509766,11517200,TSM,2022-05-05,26.237552329926984,3.222471318848534,1.5399762284386043,31.0
2022-05-06,91.4000015258789,92.87999725341795,90.2699966430664,91.62999725341795,90.63728332519533,7944900,TSM,2022-05-06,30.82166080350207,5.983196065209768,2.195142875740885,39.0
2022-05-09,89.94000244140625,90.19000244140624,87.01000213623047,87.30000305175781,86.35419464111328,11428600,TSM,2022-05-09,33.44687296760094,1.7360576455128154,1.8170692593142803,37.0
2022-05-10,90.0199966430664,90.29000091552734,88.08999633789062,88.81999969482422,87.85772705078125,11690400,TSM,2022-05-10,17.497630834579468,0.15589668636845744,0.34647244634169283,18.0
